"ImportedID","CarSearchID","Engine","DealerPhone","CarYear","ErrFlg","Color","Price","BodyStyle","CarName","SellerType","SellerName","ListingID","Miles","ScraperRunID","Created"
"517561","6694","2.3L I4","8772275916","2007","0","Gray","17477","Gray","Mazda CX-7 Sport","Dealer:","Bloomington Ford","64885418","43321","125",NULL
"523541","6896","1.8L I4","8884760646","2008","0","Black Sand Pearl","15888","Black Sand Pearl","Toyota Corolla S","Dealer:","Don Moore Automotive","65806563","62227","125",NULL
"527519","709","2.5L I5","8887960475","2008","0","Black","19565","Black","Volkswagen New Beetle 2.5","Dealer:","Schmelz Countryside VW Saab","64531446","22832","125",NULL
"528288","7115","5.7L V8","8664850311","1999","0","Pewter","0","Pewter","Chevrolet Tahoe","Dealer:","Summerville Ford","66691408","216871","125",NULL
"534706","7455","3.5L V6","8885056180","2009","0","Gray","33987","Gray","Nissan Murano","Dealer:","Grand Strand Nissan","63125599","39730","125",NULL
"546234","8298","4.7L V8","8883912049","2005","0","Phantom Gray Pearl","15995","Phantom Gray Pearl","Toyota Tundra SR5","Dealer:","Herrin-Gear Toyota","59059663","108343","125",NULL
"552661","859","4.3L V6","8886193718","2002","0","Blue","5744","Blue","Chevrolet Blazer","Dealer:","Bill Jacobs Joliet","66566036","95132","125",NULL
"555359","871","4.3L V6","8888162477","2007","0","White","12995","White","Chevrolet Express 1500 Work Van","Dealer:","Fair Oaks Ford","66002526","78816","125",NULL
"559946","895","5.3L V8","8665137565","2008","0","Black","41999","Black","Chevrolet Suburban LTZ","Dealer:","Shepard Chevrolet","64106452","38780","125",NULL
"560228","895","5.3L V8","8882239554","2000","0","Gold","3300","Gold","Chevrolet Suburban","Dealer:","South Chicago Auto Auction of Harvey","66084059","0","125",NULL
"564464","9130","3.6L V6","8882210683","2008","0","Black","22995","Black","Cadillac CTS","Dealer:","Global Motorcars","64849372","56170","125",NULL
"565973","9171","2.4L I4","8664140581","2011","0","Brown","21893","Brown","Chevrolet Malibu LS","Dealer:","Monument Chevrolet","65962599","717","125",NULL
"566848","9184","6.6L V8","8886525438","2009","0","Greystone Metallic","21995","Greystone Metallic","Chevrolet Silverado 3500 LT","Dealer:","Parkway Chevrolet","66611391","156788","125",NULL
"566962","9187","5.3L V8","8669060428","2007","0","Silver Birch Metallic","20941","Silver Birch Metallic","Chevrolet Suburban LT","Dealer:","Don McGill Toyota of Katy","65874009","86619","125",NULL
"567985","9213","2.4L I4","8887967497","2001","0","Bright Silver Metallic","4500","Bright Silver Metallic","Chrysler PT Cruiser","Dealer:","Emmons Motor Company","60902131","117467","125",NULL
"568925","922","2.7L V6","8664149672","2004","0","White","8447","White","Chrysler Sebring LXi","Dealer:","Napleton""s Des Plaines Chrysler Jeep Dodge","63300928","86609","125",NULL
"569574","9241","4.7L V8","8669695248","2003","0","Black","7495","Black","Dodge Ram 1500 SLT","Dealer:","1960 Park  Sell","66476945","169032","125",NULL
"569689","9242","5.9L I6","8778209518","2006","0","Red","16900","Red","Dodge Ram 2500","Dealer:","Baker Nissan South","67176123","128558","125",NULL
"569694","9242","6 Cylinders","8326982847","2003","0","Black","15200","Black","Dodge Ram 2500 SLT Quad Cab","Individual Seller:","Individual Seller:","66924187","204000","125",NULL
"571924","9278","5.4L V8","8665229350","2001","0","Green","6991","Green","Ford F150 XLT","Dealer:","Momentum Jaguar Volvo Porsche Land Rover","65914411","162834","125",NULL
"572558","9287","2.0L I4","8779687597","2010","0","Ingot Silver Metallic","18613","Ingot Silver Metallic","Ford Focus SEL","Dealer:","Dealer:","66601028","36320","125",NULL
"575456","9351","3.5L V6","8888679085","2008","0","Garnet Ember","26588","Garnet Ember","Infiniti G35 x","Dealer:","Mac Haik Dodge Chrysler Jeep","66880708","49975","125",NULL
"576484","9384","3.7L V6","8882649291","2009","0","Bright Silver Clearcoat Metallic","19997","Bright Silver Clearcoat Metallic","Jeep Grand Cherokee Laredo","Dealer:","Buckalew Chevrolet","62569509","33133","125",NULL
"582520","9590","3.6L V6","8886342319","2008","0","Liquid Red","21444","Liquid Red","Pontiac G8","Dealer:","Fincher""s Texas Best Auto and Truck Sales","61443615","30308","125",NULL
"585860","9735","3.2L V6","8777965595","2006","0","Wy_Pa","19469","Wy_Pa","Acura TL","Dealer:","Acura-Infiniti of Baton Rouge","64239119","56515","125",NULL
"588634","9858","2.2L I4","8882120028","2010","0","Blue","14995","Blue","Chevrolet HHR LT","Dealer:","Hollingsworth Richards Ford Mazda","67104270","40826","125",NULL
"590568","9883","6 Cylinders","5048886684504888","2005","0","Black","11300","Black","Chevrolet TrailBlazer EXT LT","Individual Seller:","Individual Seller:","65284695","69560","125",NULL
"594568","1002","4.6L V8","8885742070","2003","0","Red","24750","Red","Ford Mustang SVT Cobra","Dealer:","Packey Webb Ford","45371851","29689","126",NULL
"596499","1012","3.5L V6","8667680895","2010","0","Maroon","23495","Maroon","Honda Accord","Dealer:","Family Hyundai","60635022","27185","126",NULL
"596655","1012","2.4L I4","8883892384","2008","0","Royal Blue Pearl","19995","Royal Blue Pearl","Honda Accord EX-L","Dealer:","Honda of Lisle","61398443","33208","126",NULL
"597690","1015","1.8L I4","8882446102","2008","0","Gray","14998","Gray","Honda Civic LX","Dealer:","CarMax","64082747","47538","126",NULL
"598085","1017","2.4L I4","8665758127","2008","0","Green Tea Metallic","24288","Green Tea Metallic","Honda CR-V EX-L","Dealer:","Castle Honda","57744639","37721","126",NULL
"598378","1017","2.4L I4","8886939191","2007","0","Blue","15995","Blue","Honda CR-V EX","Dealer:","Silver Auto Sales Inc.","64212040","93172","126",NULL
"600203","1026","3.5L V6","8887157413","2009","0","Nimbus Gray Metallic","29800","Nimbus Gray Metallic","Honda Pilot EX-L","Dealer:","Muller""s Highland Park Honda","60523852","26694","126",NULL
"604684","10549","2.2L I4","8887262513","2011","0","Crystal Red Metallic Tintcoat","0","Crystal Red Metallic Tintcoat","Chevrolet HHR LS","Dealer:","Classic Chevrolet Inc","62439918","17918","126",NULL
"608720","10660","4.2L V6","8887262513","2008","0","Bright Red Clearcoat","0","Bright Red Clearcoat","Ford F150 XL","Dealer:","Classic Chevrolet Inc","62868895","42831","126",NULL
"611359","1085","4.2L V8","8774389081","2008","0","Botanical Green","59900","Botanical Green","Jaguar XK","Dealer:","Imperial Motors Jaguar of Wilmette","57269380","14468","126",NULL
"612993","1092","4.0L I6","8887574684","2004","0","Dark Blue","7980","Dark Blue","Jeep Grand Cherokee Laredo","Dealer:","Hove Buick-Nissan","62414973","125927","126",NULL
"617218","11235","3.0L V6","8669068730","2011","0","Silver Ice","31490","Silver Ice","Chevrolet Equinox LT","Dealer:","Elco Chevrolet  Cadillac","64014529","526","126",NULL
"621587","11389","3.5L V6","8665913378","2008","0","Silver","23688","Silver","Honda Odyssey EX","Dealer:","Frank Leta Honda","63883426","23579","126",NULL
"625948","11764","2.5L I5","8773995457","2007","0","Campanella White","16978","Campanella White","Volkswagen Jetta Wolfsburg Edition","Dealer:","Bommarito Cadillac, VW, Mazda","64106316","31970","126",NULL
"635667","12157","3.2L I6","8884798577","2008","0","Tambora Flame","22995","Tambora Flame","Land Rover LR2 SE","Dealer:","Bluebonnet Jeep","63787361","76867","126",NULL
"641088","12424","1.8L I4","8668125517","2010","0","Super White","15991","Super White","Toyota Corolla","Dealer:","Cavender Toyota","63428598","23608","126",NULL
"643092","125","4.4L V8","8772279431","2006","0","White","27991","White","BMW X5 4.4i","Dealer:","BMW of Minnetonka","64542226","52629","126",NULL
"643979","12636","5.3L V8","8886258553","2008","0","Black","20950","Black","Chevrolet Silverado 1500","Dealer:","Houston Wholesale","64420335","48777","126",NULL
"651600","13443","3.0L V6","8887240390","2002","0","Gold","7610","Gold","Ford Taurus SES","Dealer:","Findlay Acura","63986130","55184","126",NULL
"651756","1345","4 Cylinders","2247301362224730","2007","0","Blue","10199","Blue","Scion tC","Individual Seller:","Individual Seller:","52776905","49000","126",NULL
"654652","1364","2.5L I4","8667975564","2011","0","Barcelona Red Metallic","0","Barcelona Red Metallic","Toyota Camry","Dealer:","Napleton""s River Oaks Chrysler Jeep Dodge","64643734","21105","126",NULL
"655212","1368","1.8L I4","8885248073","2009","0","Tan","15694","Tan","Toyota Corolla LE","Dealer:","Larry Roesch Dodge Chrysler Jeep","64379782","44370","126",NULL
"656182","13743","2.0L I4","8887947791","2008","0","Mean Yellow","19288","Mean Yellow","Pontiac Solstice GXP","Dealer:","Ed Bozarth #1 Chevrolet","63495442","12744","126",NULL
"658959","13912","2.5L I6","8885681748","2005","0","Silver Gray Metallic","15999","Silver Gray Metallic","BMW 325 i","Dealer:","PK Bimmerz","61519594","55814","126",NULL
"659221","13913","3.0L I6","8774127859","2010","0","White","31491","White","BMW 328 i","Dealer:","Beverly Hills BMW","63459734","13588","126",NULL
"660185","13920","3.0L I6","8885957211","2008","0","Silver","32995","Silver","BMW 535 i","Dealer:","Center BMW","57964077","26047","126",NULL
"660679","13933","4.8L V8","8888054217","2006","0","Jet Black","24995","Jet Black","BMW 750 i","Dealer:","Cars 4 U","62253700","81000","126",NULL
"660803","13945","3.0L I6","8885403617","2010","0","Black Sapphire","55075","Black Sapphire","BMW X5 xDrive35d","Dealer:","Pacific BMW","64183652","11583","126",NULL
"663409","14008","2.2L I4","8884135870","2006","0","White","8980","White","Chevrolet Malibu LT","Dealer:","Karplus Warehouse Inc.","61605799","97697","126",NULL
"664858","14050","2.4L I-4","8887258472","2005","0","Red","8999","Red","Chrysler PT Cruiser Touring","Dealer:","Dealers Choice Inc.","64262711","71860","126",NULL
"665229","14056","2.0L I4","8662438358","2009","0","Silver","12995","Silver","Dodge Caliber SXT","Dealer:","Repossess Autos","63355680","36575","126",NULL
"665539","14066","5.7L V8","8884844505","2004","0","Black","9995","Black","Dodge Durango SLT","Dealer:","Kieffe  Sons Ford","58921651","94465","126",NULL
"667419","14116","7.3L V8","8669802101","2001","0","Tan","19989","Tan","Ford F250 Super Duty","Dealer:","Bunnin Auto Outlet","64514341","73825","126",NULL
"671923","14233","4.4L V8","8882174022","2003","0","Zambezi Silver","18935","Zambezi Silver","Land Rover Range Rover HSE","Dealer:","Sherman Oaks Exclusive","63004309","64712","126",NULL
"673658","14318","4 Cylinders","3107457090310745","2003","0","Black","14895","Black","Mercedes-Benz C-Class C230 Kompressor Sport","Classified Ad:","Classified Ad:","61297708","62000","126",NULL
"681852","14493","2.4L I4","8669019478","2009","0","Desert Sand Mica","16980","Desert Sand Mica","Toyota Camry","Dealer:","North Hollywood Toyota","63403892","31171","126",NULL
"685307","1452","2.0L I4","8774579721","2008","0","Brilliant Black","23979","Brilliant Black","Audi A4 2.0T quattro","Dealer:","BMW of Roxbury","56678848","36030","126",NULL
"688627","1459","3.6L V6","8882547118","2008","0","Garnet Red Pearl","38495","Garnet Red Pearl","Audi Q7 3.6 Premium","Dealer:","Audi Meadowlands","64613696","39293","126",NULL
"694709","1473","2.5L I6","8887220032","2000","0","Silver","9995","Silver","BMW 323 i","Dealer:","Accredited Motorcars, Inc.","61791283","69149","126",NULL
"705225","14842","1.5L I4","8888504003","2009","0","Blue","15994","Blue","Honda Fit Sport","Dealer:","Tracy Honda","61888617","34812","126",NULL
"705368","14844","6 Cylinders","5305701203530570","2008","0","White","21500","White","Honda Odyssey EX","Individual Seller:","Individual Seller:","62892108","35450","126",NULL
"710124","14996","2.0L I4","8882574989","2006","0","Black","14599","Black","Mazda Miata MX-5 Sport","Dealer:","CarMax","64732025","57477","126",NULL
"710413","15009","3.0L V6","8772754888","2009","0","Arctic White","28900","Arctic White","Mercedes-Benz C-Class","Dealer:","Smothers European","55098228","30199","126",NULL
"711003","15013","3.5L V6","8882687579","2008","0","Gray","34981","Gray","Mercedes-Benz E-Class E350","Dealer:","Mercedes Benz of Walnut Creek","63929896","26862","126",NULL
"716094","15131","2.4L I4","8773079032","2010","0","Carbon Gray Metallic","14995","Carbon Gray Metallic","Pontiac Vibe","Dealer:","Ron Dupratt Ford","62865149","36764","126",NULL
"716424","1514","3.6L V6","8887249819","2007","0","Blue","14660","Blue","Buick LaCrosse CXS","Dealer:","Romeo Chevrolet Buick GMC","62228755","42006","126",NULL
"717890","15182","4.7L V8","8666417926","2004","0","Pacific Blue Metallic","16995","Pacific Blue Metallic","Toyota 4Runner SR5","Dealer:","JustBetterCars.com","64452873","122408","126",NULL
"718583","15184","2.4L I4","8774825749","2009","0","Light Green","14988","Light Green","Toyota Camry LE","Dealer:","Toyota of Walnut Creek","63082783","76948","126",NULL
"721375","15210","1.5L I4","8883493852","2010","0","White","12888","White","Toyota Yaris","Dealer:","Dublin Buick Pontiac GMC Chevrolet Cadillac Hummer Saturn Saab","63157455","6973","126",NULL
"722601","15249","3.2L I6","8882764102","2008","0","Silver Metallic","24981","Silver Metallic","Volvo V70 3.2","Dealer:","Courtesy Motors Auto Center","64336754","29329","126",NULL
"728139","15406","5.3L V8","8887357565","2007","0","Silver Birch Metallic","26995","Silver Birch Metallic","Chevrolet Suburban LT","Dealer:","Johnson Auto Plaza","61736537","64435","126",NULL
"730242","15454","5.7L V8","8884109480","2005","0","Gray","12988","Gray","Dodge Magnum R/T","Dealer:","The Sharpest Rides","64082186","78824","126",NULL
"734311","15526","2.0L I4","8668372732","2008","0","Nighthawk Black Pearl","19200","Nighthawk Black Pearl","Honda Civic Si","Dealer:","Honda of Greeley","61140439","39594","126",NULL
"735957","1556","4 Cylinders","9088922910973601","2008","0","Yellow","11900","Yellow","Chevrolet Cobalt LT","Individual Seller:","Individual Seller:","63570619","64000","126",NULL
"738006","15606","2.4L I4","8777111231","2007","0","Silver","17999","Silver","Jeep Patriot Limited","Dealer:","Rocky Mountain Auto Brokers Inc.","60933892","32451","126",NULL
"741398","15700","6 Cylinders","7202346504720234","2007","0","Blue","20950","Blue","Mercedes-Benz C-Class C280 4MATIC","Individual Seller:","Individual Seller:","64232800","51159","126",NULL
"743303","1575","3.8L V6","8778420322","2004","0","Galaxy Silver Metallic","8991","Galaxy Silver Metallic","Chevrolet Monte Carlo SS","Dealer:","Sansones Rt. 1 Automall","54270000","86181","126",NULL
"747266","15868","2.5L H4","8885409711","2010","0","Graphite Gray","24991","Graphite Gray","Subaru Outback 2.5I PREMIUM","Dealer:","Dellenbach Motors Chevrolet Cadillac Subaru and Suzuki","64633409","13318","126",NULL
"749225","15894","3.3L V6","8772386785","2004","0","Desert Sand Mica","11495","Desert Sand Mica","Toyota Sienna LE","Dealer:","Pedersen Toyota Volvo","63082979","110950","126",NULL
"751556","1594","3.4L V6","8886688879","2003","0","Galaxy Silver Metallic","8921","Galaxy Silver Metallic","Chevrolet Venture","Dealer:","Tom Masano Inc.","64411556","65364","126",NULL
"754869","1612","2.4L I4","8886465325","2006","0","Magnesium Pearl","9995","Magnesium Pearl","Chrysler PT Cruiser Limited","Dealer:","Lansdale Chrysler Jeep","61796289","68157","126",NULL
"759258","16207","3.5L V6","8884290785","2010","0","Silver","24911","Silver","Ford Taurus SEL","Dealer:","Crandall Ford","50571791","12004","126",NULL
"762882","1633","3.5L V6","8774542923","2009","0","Brilliant Black Pearl","0","Brilliant Black Pearl","Dodge Journey R/T","Dealer:","MajorWorld.com","62003944","52964","126",NULL
"763018","1634","V6","8884641971","2007","0","Silver","9995","Silver","Dodge Magnum","Dealer:","Sunrise Motors","63926713","65999","126",NULL
"763702","16391","8 Cylinders","8016688736","2006","0","Black","18900","Black","Mercedes-Benz C-Class C55 AMG Sport","Individual Seller:","Individual Seller:","62162276","97300","126",NULL
"766561","16553","2.5L H4","8885612736","2007","0","Blue","14235","Blue","Subaru Impreza 2.5 i","Dealer:","Nate Wade Subaru","64104058","40950","126",NULL
"771497","1674","4.0L V6","8888502102","2002","0","Toreador Red Clearcoat Metallic","6995","Toreador Red Clearcoat Metallic","Ford Explorer XLS","Dealer:","Wholesale Outlet","63076378","100097","126",NULL
"775964","1689","3.0L V6","8778565418","2008","0","Dark Blue Ink Metallic","16997","Dark Blue Ink Metallic","Ford Fusion SE","Dealer:","C  C Ford Chapman Chrysler Jeep Dodge","62434541","29426","126",NULL
"780079","1703","2.4L I4","8888596073","2008","0","Gray","15995","Gray","Honda Accord LX","Dealer:","Piazza Honda of Drexel Hill","63502378","44739","126",NULL
"785040","1708","2.4L I4","8884145624","2007","0","White","15995","White","Honda CR-V LX","Dealer:","Honda of Nanuet","58957582","61829","126",NULL
"799680","1787","3.8L V6","8772918599","2008","0","Jeep Green Metallic","21974","Jeep Green Metallic","Jeep Wrangler Unlimited X","Dealer:","Executive Dodge Jeep","61993238","33913","126",NULL
